Id,Hazard
816,1.57119703437
817,1.34476517202
821,1.45198125375
822,1.41459325381
823,1.3463805378
825,1.41559728257
826,1.44912699046
830,1.21909651762
832,1.56782712497
833,1.48223446497
835,1.25626702575
837,1.36152982184
838,1.2530942177
839,1.38520947444
841,1.46271255127
842,1.35036559768
844,1.44448645423
853,1.38251970816
855,1.40146899011
858,1.40838814469
859,1.42205744804
860,1.33491581549
861,1.28798488076
862,1.2633214345
868,1.23466782428
869,1.55708119367
874,1.52809344894
875,1.37095535979
877,1.51892727466
879,1.51419840077
885,1.38408402558
886,1.23621059883
887,1.50554648064
892,1.45083962238
894,1.38405825792
896,1.4342842007
898,1.29520825019
899,1.47496060136
900,1.47468687656
901,1.18703877083
903,1.52826738009
904,1.77146161104
906,1.49560948721
907,1.45259997417
908,1.4170173681
909,1.38112429367
915,1.4151238675
916,1.51588827983
917,1.46593345275
921,1.40375763861
922,1.46210100291
923,1.44019271391
924,1.45112508492
927,1.48561761995
929,1.26626763836
932,1.44727160614
934,1.24269285591
935,1.564026067
937,1.53321297732
940,1.36864078046
944,1.52391288962
946,1.44308340163
948,1.43409352234
950,1.51241586423
952,1.46700542555
953,1.51872865781
956,1.32140548963
959,1.48979823371
960,1.40078890929
961,1.29321585887
962,1.3997426654
966,1.41921760241
968,1.50403959731
969,1.47603344969
971,1.44632581695
972,1.41665671687
978,1.42500737701
983,1.45117033349
984,1.48632227592
985,1.4575012147
987,1.31461002073
988,1.49919886911
989,1.40311553371
991,1.40560096263
992,1.29011284593
993,1.40344706262
997,1.62080366084
999,1.25488429692
1003,1.20330108585
1006,1.61374802561
1007,1.42805288354
1013,1.40498657054
1015,1.37100954791
1016,1.31065741006
1017,1.28288632931
1018,1.57765995712
1019,1.47749800587
1020,1.3598886377
1021,1.52597470828
1023,1.29985145588
1025,1.42653487534
1027,1.39835924468
1028,1.373791109
1029,1.45319493909
1032,1.48897992769
1035,1.38274460972
1039,1.34319205575
1040,1.48653845815
1041,1.21422044588
1043,1.37581597827
1045,1.5249756578
1046,1.7130021759
1049,1.40683296337
1054,1.62172916313
1056,1.44401850922
1057,1.39309645443
1058,1.38741188124
1060,1.57875734409
1061,1.38646345546
1062,1.44139292585
1063,1.35635571063
1066,1.49973208653
1071,1.4694475598
1072,1.45163639772
1076,1.54336205747
1077,1.35789820876
1078,1.3592444785
1082,1.39422883949
1083,1.23081105684
1085,1.49218445077
1086,1.54020068704
1088,1.35658292098
1089,1.55193952099
1090,1.40076365248
1093,1.45473686359
1094,1.50026854755
1095,1.35865720961
1096,1.4211210817
1097,1.39024656699
1098,1.39828261948
1103,1.47866121923
1104,1.31356484954
1109,1.43104373653
1110,1.54573113868
1111,1.6014187156
1113,1.38487027246
1114,1.29695050119
1115,1.29678596125
1117,1.39194704331
1118,1.15610521143
1121,1.43887907807
1122,1.34988039508
1124,1.50326753787
1125,1.20064112881
1126,1.37613093104
1127,1.3183550807
1128,1.53888327536
1130,1.2853467788
1132,1.50640668582
1135,1.52831872087
1136,1.37675806445
1139,1.74072783496
1140,1.44101329505
1141,1.39128891813
1147,1.40661262737
1150,1.47876935459
1152,1.54070140093
1154,1.56935870185
1157,1.34192992743
1158,1.28478304661
1160,1.6348730237
1162,1.38259499651
1163,1.30127576543
1164,1.34901097338
1171,1.39308340087
1173,1.28279949246
1174,1.48803077852
1176,1.27358109251
1178,1.49511303366
1182,1.42351613709
1185,1.31860802505
1188,1.39824010495
1189,1.28355697106
1192,1.50822592634
1194,1.26811986959
1195,1.44753277363
1199,1.44519192907
1200,1.30028112966
1203,1.51838786689
1204,1.59500602713
1206,1.50829078085
1209,1.43285051991
1214,1.46322272316
1215,1.43270212792
1217,1.29355180887
1219,1.50039518766
1220,1.49534810821
1221,1.39559503456
1222,1.52651984437
1223,1.29452076745
1225,1.43344657646
1226,1.22607383406
1228,1.46435406702
1229,1.43692546227
1231,1.30837800232
1233,1.36694227691
1234,1.41434621257
1235,1.36385782661
1236,1.45155840174
1238,1.50060699591
1240,1.53845596672
1241,1.36332757728
1242,1.73532259675
1244,1.34063327178
1245,1.40621609529
1248,1.32241205849
1250,1.43359888502
1251,1.35467547905
1252,1.46994536711
1253,1.59636357004
1255,1.36891839922
1258,1.42709259218
1261,1.48570098885
1262,1.27411894682
1267,1.37332808249
1268,1.41509588679
1270,1.31878633386
1271,1.56700058616
1274,1.33294949014
1275,1.4721771478
1276,1.51429869934
1277,1.38218043952
1279,1.42606885122
1280,1.6100753134
1281,1.38576133524
1282,1.53224420985
1285,1.50448822079
1289,1.31301085742
1293,1.31995864544
1294,1.53896787276
1295,1.51450731551
1296,1.41716443964
1298,1.44807342601
1300,1.28260764913
1301,1.42484539922
1302,1.22946324767
1303,1.24672465138
1304,1.46241004301
1306,1.41992513907
1308,1.56903268547
1311,1.34713923333
1312,1.26295608311
1313,1.50438630113
1314,1.44120576752
1315,1.31083367172
1316,1.22472127788
1317,1.48505250021
1319,1.41420778083
1320,1.39239434622
1321,1.42399319814
1322,1.52182906921
1324,1.42123822369
1326,1.38191762123
1327,1.51575079349
1328,1.27758540329
1329,1.36149200856
1330,1.50708762361
1332,1.49061269531
1333,1.58902113977
1334,1.63920157519
1335,1.36942183977
1336,1.3096674643
1339,1.44710627191
1344,1.48279986859
1346,1.51416898052
1350,1.36830315468
1351,1.4941771194
1352,1.48383023092
1354,1.273030356
1356,1.27142379303
1358,1.5923614735
1359,1.53064230322
1361,1.29506052613
1363,1.30890880847
1364,1.34457935983
1366,1.35584197821
1368,1.39978033465
1370,1.39327331223
1371,1.32257394719
1374,1.34873963629
1375,1.31485507554
1376,1.51866419312
1377,1.32838685002
1379,1.46506029785
1380,1.51165234499
1382,1.39686002765
1384,1.47427897095
1387,1.51421719927
1388,1.59591677857
1393,1.45118735053
1395,1.33477897106
1396,1.43820290106
1398,1.50494245137
1399,1.35185949056
1401,1.2368583983
1403,1.25234645156
1404,1.45201723193
1405,1.66341264756
1408,1.47015222439
1409,1.4297133807
1411,1.42183156475
1413,1.59904548375
1414,1.40769235597
1415,1.4326274402
1417,1.4080202512
1419,1.41286274218
1421,1.40470194936
1423,1.40669717732
1427,1.85102607494
1429,1.391918908
1430,1.5141539918
1433,1.44243840466
1434,1.37942612814
1436,1.49673776217
1438,1.45842999699
1441,1.26579632414
1443,1.52415221051
1447,1.47919744548
1451,1.34068489351
1457,1.3916740132
1459,1.46910775205
1460,1.40940093483
1462,1.46414069131
1464,1.43304534412
1466,1.48938241653
1467,1.32363692966
1469,1.38692584483
1472,1.36833650581
1475,1.31120961807
1476,1.31493731516
1479,1.47727249785
1480,1.48319214762
1483,1.6182839566
1484,1.28372315669
1485,1.47902317717
1488,1.4980663449
1490,1.47325777848
1492,1.45052040926
1493,1.50419636944
1495,1.52545185366
1496,1.37173220672
1499,1.2282826242
1502,1.45939611483
1503,1.48800573233
1505,1.2113570153
1509,1.42990733214
1510,1.38866287008
1511,1.57816450368
1512,1.2728961005
1513,1.4846079647
1515,1.3853916977
1517,1.37887417735
1520,1.50462236156
1522,1.51608360083
1523,1.45155994212
1524,1.47494234248
1526,1.4957651252
1527,1.6531137206
1528,1.46018518914
1529,1.30500984813
1533,1.46741504672
1536,1.34094930855
1537,1.41450927145
1540,1.47497223942
1541,1.28672895237
1543,1.48993270796
1544,1.4928609875
1546,1.64537605042
1548,1.62451013596
1549,1.27700615278
1550,1.37463570601
1552,1.47946897207
1553,1.40545717475
1554,1.50644442337
1555,1.48948703424
1560,1.47690264487
1564,1.24402696494
1567,1.48358971144
1570,1.14526556133
1571,1.4325254866
1573,1.322715961
1575,1.44431845807
1576,1.46830012157
1579,1.26963211514
1580,1.39058334075
1582,1.18799299406
1583,1.49844456929
1586,1.32581953199
1587,1.48638281104
1590,1.38454614208
1591,1.25371202864
1595,1.53145731545
1597,1.50849756262
1602,1.65091981198
1603,1.29778179381
1604,1.22085110757
1605,1.41403667137
1606,1.52518820417
1607,1.32408374051
1610,1.49200157531
1611,1.43244019299
1614,1.48978470464
1617,1.40270701058
1619,1.48572892662
1623,1.42633984736
1625,1.44766285759
1626,1.46690374275
1627,1.34658775993
1632,1.40106904388
1633,1.37250518094
1634,1.43334984785
1635,1.3823810918
1636,1.52183382604
1638,1.48087010961
1639,1.36673094055
1641,1.4325161632
1644,1.59768601151
1645,1.42461698759
1649,1.40144823866
1650,1.35238587877
1651,1.41452717904
1653,1.44028311195
1654,1.3806612968
1656,1.40545302244
1657,1.48527398765
1658,1.34506973687
1659,1.45703339198
1660,1.41715404478
1661,1.48399142162
1663,1.34239373924
1664,1.39870810493
1666,1.4499044933
1667,1.43770676112
1668,1.43135362666
1669,1.36025680011
1670,1.51299370566
1671,1.4697299762
1672,1.51142622823
1678,1.5306489403
1682,1.29309539598
1683,1.40056296688
1687,1.57195885256
1689,1.48830346112
1690,1.25616373313
1692,1.32655911207
1693,1.38302811098
1696,1.39018796121
1698,1.45915712959
1700,1.70789640637
1702,1.49686719105
1704,1.33232479068
1706,1.19271687348
1707,1.50510542925
1710,1.4216975061
1711,1.38927114169
1712,1.31942539001
1717,1.30154582457
1721,1.40920407237
1722,1.36884042367
1723,1.87768891172
1725,1.45571710393
1729,1.42872881363
1730,1.45392606107
1732,1.41533847655
1733,1.41094711273
1735,1.43005094075
1737,1.42415122979
1739,1.40045146273
1740,1.36196865997
1741,1.38393413325
1742,1.49915286455
1744,1.60328900166
1746,1.33405971923
1752,1.34660826514
1753,1.40657411035
1754,1.59203093227
1757,1.40825730572
1759,1.36523711677
1760,1.49108353161
1761,1.55127139019
1762,1.2814108997
1763,1.27678123898
1765,1.63362078001
1766,1.35481249621
1767,1.36046598442
1769,1.33368542942
1770,1.22015543078
1771,1.40581311297
1772,1.46804000885
1774,1.46451560249
1775,1.90281741988
1778,1.50121847698
1780,1.35868911119
1781,1.6032107104
1782,1.48753918317
1785,1.16279823088
1788,1.35026832799
1790,1.22859566103
1791,1.25791099187
1792,1.38105049181
1793,1.36675386541
1795,1.62967005749
1796,1.43853913322
1798,1.38900151906
1799,1.50640614558
1801,1.44798532673
1803,1.39134221077
1805,1.40455283763
1806,1.53131545388
1811,1.51320072226
1817,1.27551084963
1820,1.31366534293
1824,1.36977297744
1827,1.45331192323
1828,1.44773111962
1829,1.37628362436
1831,1.520295415
1832,1.3614819728
1833,1.50077398022
1834,1.42407329642
1835,1.51720944623
1839,1.51712960176
1840,1.4355364159
1842,1.36543791806
1844,1.38381735895
1845,1.31228539566
1847,1.5998306872
1848,1.41535749128
1851,1.40247524931
1852,1.50485774904
1853,1.36427370622
1857,1.51766794167
1860,1.40772595382
1861,1.40984661991
1863,1.82334865445
1864,1.5008386108
1865,1.48135150349
1867,1.5166511522
1868,1.65347990846
1870,1.5665371597
1871,1.47489815058
1873,1.41550659343
1875,1.34834672662
1876,1.48760193576
1878,1.54897187506
1881,1.41324355092
1883,1.51830531508
1884,1.55102886066
1885,1.37571196445
1887,1.51437662456
1888,1.43479230129
1889,1.41809170967
1890,1.34607759128
1892,1.54810824657
1895,1.25410309106
1896,1.35262840925
1899,1.25311516796
1901,1.44609280403
1907,1.54700089145
1908,1.4648693561
1912,1.52565323363
1913,1.52434858436
1914,1.43202253567
1920,1.34392575504
1921,1.37345955077
1925,1.40295212254
1926,1.47248665396
1927,1.41265185404
1929,1.48458639233
1930,1.66640036171
1931,1.24238792588
1932,1.26842969366
1933,1.21315925585
1935,1.40194501902
1936,1.39464175419
1937,1.51729042845
1939,1.35726180353
1940,1.41945363599
1943,1.48058419869
1946,1.46881887674
1949,1.36212199929
1951,1.32819307397
1952,1.40610282497
1956,1.44357996673
1957,1.41350066616
1958,1.43590398705
1959,1.41905885582
1960,1.4628098571
1962,1.32213534925
1963,1.51691722727
1964,1.27355801344
1965,1.45657176163
1968,1.37138910632
1969,1.41980819297
1972,1.50777183567
1976,1.29401921002
1979,1.45664349657
1981,1.50935729044
1985,1.39347042412
1988,1.54469421184
1991,1.33719850701
1994,1.48402133323
1995,1.4674016901
1998,1.38053229803
2001,1.52411394811
2002,1.36567896385
2003,1.6974515145
2005,1.46208234192
2006,1.41353741181
2007,1.39530523111
2010,1.36391767468
2012,1.42164335819
2014,1.49464336992
2015,1.4880865024
2017,1.63098496012
2019,1.32169520671
2020,1.4454535049
2021,1.27793637301
2023,1.50829204486
2024,1.40448337914
2026,1.38515044875
2027,1.19188504883
2028,1.43858490634
2029,1.53150265633
2030,1.34229343309
2031,1.26699448633
2032,1.5197171919
2033,1.36246492881
2036,1.32723765212
2037,1.51140317251
2038,1.46530915311
2040,1.46577285719
2042,1.25171375885
2045,1.38470319449
2046,1.4214813057
2048,1.40661357694
2053,1.63887067071
2054,1.35283663866
2061,1.46510448241
2064,1.26007796519
2066,1.37012844347
2067,1.22164140869
2068,1.41401135558
2070,1.54512788509
2075,1.2656804116
2079,1.43200491442
2082,1.20441711406
2084,1.4111108848
2086,1.50434766171
2088,1.30161357584
2089,1.53398997914
2092,1.4907869422
2093,1.37081638005
2096,1.51593219952
2098,1.51002600125
2104,1.25458695921
2106,1.4702654797
2112,1.44275061801
2113,1.35628412069
2114,1.40257467144
2121,1.51227920869
2125,1.25512934114
2130,1.26547898375
2131,1.46540519614
2134,1.23964894303
2141,1.30046041795
2143,1.30287658785
2146,1.50910299941
2147,1.25833727303
2148,1.67490198733
2151,1.32469750874
2155,1.24483753755
2156,1.42743334084
2158,1.43620208263
2159,1.32296314934
2160,1.48609927315
2164,1.44914550571
2165,1.36855437503
2166,1.40080073312
2170,1.45166619772
2171,1.41922532541
2173,1.33192399618
2175,1.50461704788
2176,1.35296280565
2177,1.33088483802
2178,1.5378993905
2179,1.6027220817
2182,1.41635350269
2187,1.36847370227
2188,1.38780417363
2193,1.30328563266
2194,1.40672395416
2197,1.32855305419
2199,1.40792954273
2200,1.39554568585
2202,1.46604571828
2203,1.4339821493
2206,1.26996015671
2207,1.43516930917
2209,1.38171328454
2216,1.50826680028
2218,1.34564177965
2219,1.30271402834
2221,1.52575805985
2222,1.4468419026
2223,1.38046567398
2228,1.62080636384
2232,1.25600931161
2233,1.2850675576
2234,1.35315899505
2235,1.33270673499
2236,1.4494159116
2237,1.36466457075
2238,1.55076146039
2239,1.47270267963
2241,1.39883956555
2243,1.302536046
2244,1.35611580245
2245,1.31819755262
2250,1.42394158343
2251,1.42332063196
2252,1.43558464854
2254,1.49848338596
2258,1.24453579336
2263,1.35759022972
2265,1.5681061272
2266,1.49448600812
2267,1.25510228743
2268,1.3141737933
2270,1.4199288349
2275,1.48881207586
2276,1.2544518513
2279,1.45047730573
2281,1.35256077725
2284,1.36404469773
2289,1.50789836781
2290,1.77051433271
2292,1.33803157992
2293,1.43326138857
2294,1.34936672886
2301,1.27337580115
2302,1.32810607955
2303,1.46040550002
2305,1.51951113943
2306,1.37289931508
2308,1.37984212629
2309,1.47876803133
2310,1.50733347184
2312,1.57172055699
2313,1.48688424682
2314,1.42850470011
2316,1.4729797845
2317,1.49711762779
2320,1.30587317358
2321,1.34637157267
2322,1.66490061606
2323,1.50102987884
2324,1.3509786765
2328,1.31512871439
2329,1.49645876367
2332,1.74055644449
2333,1.58490219432
2334,1.4318545636
2335,1.44872670261
2336,1.37489024879
2337,1.52127426484
2338,1.50174117059
2343,1.56389143786
2345,1.45573278111
2349,1.38630547324
2350,1.51507322541
2351,1.35199277921
2352,1.55402854471
2354,1.3777418669
2356,1.79672270894
2358,1.28867052938
2360,1.50274091655
2362,1.45171175839
2364,1.52181462181
2366,1.33334712093
2369,1.34145207658
2370,1.36951355665
2371,1.32351208035
2372,1.44724557094
2377,1.29899352964
2378,1.50367030896
2380,1.27848509497
2382,1.27889329721
2385,1.40876441528
2387,1.40126608747
2388,1.45290751609
2389,1.48684058024
2392,1.44512766338
2396,1.4877446615
2398,1.36108929145
2401,1.39255052459
2402,1.37297118963
2404,1.46142722404
2405,1.34211161183
2406,1.418353371
2408,1.47597362237
2414,1.35501060398
2415,1.47773895531
2416,1.40388140453
2417,1.2954380084
2420,1.27523047623
2421,1.41412154346
2423,1.35975477546
2424,1.45665872963
2426,1.53451611499
2427,1.43494908593
2429,1.41986021282
2430,1.48027371941
2432,1.4213558566
2436,1.36659106002
2437,1.40758006917
2439,1.4983972087
2440,1.20355733598
2443,1.50203532024
2446,1.33066068496
2447,1.42285497696
2448,1.43273740204
2449,1.5148696648
2450,1.45865026012
2455,1.49855025052
2458,1.41405993438
2464,1.44107601611
2466,1.33768409594
2468,1.39522050549
2469,1.49763536756
2472,1.44159870595
2473,1.49924843653
2474,1.50859520393
2475,1.36302270233
2476,1.26212108464
2478,1.42200430455
2479,1.50331106502
2484,1.26281335039
2485,1.24107286262
2487,1.52935971035
2494,1.24304930267
2495,1.28952321918
2498,1.53573735605
2499,1.32491897569
2501,1.48295628209
2503,1.41947661239
2507,1.27587795548
2508,1.50107486373
2509,1.37626889844
2515,1.24032438982
2516,1.34533409689
2517,1.6420393774
2520,1.41659271369
2522,1.29134829945
2524,1.49948383095
2525,1.41692553799
2526,1.50996344465
2527,1.34707537624
2529,1.55049559336
2530,1.31984832282
2531,1.3916183875
2534,1.47904384396
2541,1.32812966789
2545,1.26745684814
2547,1.38461461675
2548,1.39716081102
2549,1.65989255513
2550,1.45078352003
2552,1.42384592567
2553,1.32140902539
2554,1.32335704922
2560,1.27848516208
2561,1.26483851913
2564,1.50726478182
2567,1.33626603914
2573,1.39972977645
2576,1.29436056209
2578,1.27349061142
2579,1.39614051832
2580,1.43060275394
2583,1.64435034554
2584,1.37445460937
2587,1.34117458459
2588,1.66101866793
2590,1.50394144895
2591,1.23757962125
2592,1.46230398375
2593,1.46659807698
2597,1.35660832819
2604,1.50553295221
2607,1.50989734756
2610,1.41725554065
2611,1.2742051822
2615,1.43666962566
2616,1.42607905011
2617,1.45600491529
2618,1.4477163861
2619,1.48804567756
2620,1.43981706074
2621,1.41879960537
2622,1.45750317076
2624,1.34290485692
2625,1.50656024226
2626,1.31956704756
2627,1.52525082817
2628,1.46515299663
2631,1.30664331337
2635,1.31284344861
2636,1.37373100437
2639,1.47281558305
2640,1.45871434166
2641,1.38374880881
2643,1.44373689038
2645,1.35694585207
2646,1.50356814625
2647,1.47252917484
2650,1.25463822841
2656,1.30165066527
2659,1.50145293398
2660,1.41196643302
2662,1.31143121302
2663,1.56402736591
2665,1.49907022422
2668,1.78871906499
2669,1.52103749173
2670,1.52262177824
2671,1.52332044284
2682,1.6478141423
2683,1.48252205145
2687,1.43527462235
2692,1.39370863141
2694,1.51761811743
2697,1.43565821279
2701,1.43237045842
2703,1.52407827123
2704,1.49013089551
2706,1.52420652808
2707,1.41908716849
2708,1.36409151968
2710,1.38177521122
2713,1.391411582
2715,1.49005230834
2716,1.41519554113
2717,1.41731694382
2721,1.50521478461
2722,1.48514808246
2724,1.27493761768
2729,1.33111945675
2730,1.38991045541
2731,1.27204131105
2734,1.53884989658
2735,1.26554660041
2736,1.27850142022
2739,1.46768838069
2741,1.26069214929
2742,1.51976893109
2744,1.44842999817
2747,1.51800182998
2748,1.65327225839
2750,1.50043604063
2752,1.39724227331
2754,1.41394241909
2756,1.44566605277
2757,1.5011102623
2758,1.48963495526
2763,1.47923923669
2764,1.49132784765
2765,1.48658487001
2767,1.29570085637
2768,1.28795268055
2772,1.2697034811
2773,1.41144350501
2774,1.58627898741
2776,1.48694071056
2777,1.4246035388
2778,1.51182799782
2782,1.47117611779
2783,1.25584812082
2785,1.50585496795
2787,1.41255182394
2791,1.45103000103
2793,1.50685783402
2795,1.55267902464
2797,1.50816295556
2799,1.51527269748
2800,1.41811976515
2801,1.43900530454
2802,1.41022246194
2805,1.30510319849
2806,1.33872615085
2808,1.48401715663
2809,1.59869638726
2812,1.48960015077
2815,1.51929077481
2821,1.32801237566
2822,1.40919131314
2825,1.49473978335
2827,1.37971709525
2828,1.51922711091
2829,1.44001134563
2832,1.46109497834
2834,1.42017226959
2836,1.4952879019
2838,1.41339483494
2839,1.50958479781
2842,1.41148785191
2844,1.21399948259
2847,1.45336895799
2851,1.44069049177
2854,1.43971523005
2857,1.4684823838
2858,1.34905939755
2859,1.37869504261
2860,1.25094048844
2861,1.49636221518
2862,1.43473536806
2864,1.24833350667
2865,1.52443247539
2866,1.31408341195
2868,1.38198633237
2869,1.3899308095
